software01,h-index,a-index,k-core,ForwardPageRank-Sora,ForwardBackPageRank-Sora,g-core,MinClass,TSEPageRank,LiuPageRank,TSEPageRank_v15,iFit,CloAct
tomcat(28)12%=0.12,0.193139678,0.007725587,0.200865265,0.115883807,0.115883807,0.200865265,0.146786155,0.139060568,0.100432633,0.16223733,0.200865265,0.208902458
Xerces(6)12%=0.12,0.093370682,0,0.077808901,0.062247121,0.062247121,0.093370682,0.046685341,0.046685341,0.031123561,0.062247121,0.077808901,0.097087379
ant_main(10)13%=0.13,0.11023622,0,0.11023622,0.125984252,0.125984252,0.11023622,0.11023622,0.125984252,0.125984252,0.125984252,0.141732283,0.128886741
argouml(12)13%=0.13,0.163961305,0,0.163961305,0.196753566,0.196753566,0.147565175,0.196753566,0.196753566,0.196753566,0.196753566,0.196753566,0.204377076
jedit(7)13%=0.13,0.094067056,0,0.080628906,0.094067056,0.094067056,0.080628906,0.094067056,0.094067056,0.094067056,0.094067056,0.094067056,0.094396871
jgap(18)13%=0.13,0.332963377,0,0.332963377,0.277469482,0.277469482,0.332963377,0.194228636,0.166481688,0.166481688,0.166481688,0.194228636,0.243013366
jhotdraw(9)13%=0.13,0.225790266,0,0.225790266,0.225790266,0.225790266,0.225790266,0.200702459,0.200702459,0.175614652,0.225790266,0.225790266,0.316678395
jmeter_core(14)13%=0.13,0.334728038,0.041841005,0.292887029,0.334728038,0.334728038,0.334728038,0.292887029,0.251046026,0.209205022,0.292887029,0.334728038,0.303621774
JPMC(24)13%=0.13,0,0.092785898,0,0.27835769,0.27835769,0.046392949,0.092785898,0.092785898,0.092785898,0.046392949,0,0.048134778
Maze(27)13%=0.13,0.278009445,0.222407563,0.222407563,0.389213227,0.389213227,0.389213227,0.389213227,0.444815126,0.389213227,0.444815126,0.389213227,0.451339918
neuroph(24)13%=0.13,0.469283282,0.042662117,0.469283282,0.426621155,0.426621155,0.341296934,0.554607519,0.597269614,0.639931741,0.511945392,0.469283282,0.599492749
tomcat(28)13%=0.13,0.179778513,0.014382281,0.186969653,0.107867107,0.107867107,0.194160794,0.136631669,0.129440529,0.107867107,0.158205091,0.186969653,0.194516141
Xerces(6)13%=0.13,0.086498955,0,0.086498955,0.072082462,0.072082462,0.086498955,0.043249477,0.043249477,0.028832985,0.05766597,0.086498955,0.089955022
ant_main(10)14%=0.14,0.102941176,0,0.102941176,0.132352941,0.132352941,0.102941176,0.102941176,0.117647059,0.117647059,0.117647059,0.132352941,0.120373157
argouml(12)14%=0.14,0.1533272,0,0.1533272,0.18399264,0.18399264,0.13799448,0.18399264,0.18399264,0.18399264,0.18399264,0.18399264,0.191174128
jedit(7)14%=0.14,0.087642419,0,0.075122073,0.087642419,0.087642419,0.075122073,0.087642419,0.087642419,0.087642419,0.087642419,0.087642419,0.087950748
jgap(18)14%=0.14,0.34102833,0,0.34102833,0.288562434,0.288562434,0.34102833,0.183630641,0.183630641,0.157397693,0.157397693,0.183630641,0.230149598
jhotdraw(9)14%=0.14,0.211366839,0,0.211366839,0.211366839,0.211366839,0.211366839,0.187881635,0.187881635,0.164396431,0.211366839,0.211366839,0.29742234
jmeter_core(14)14%=0.14,0.357142856,0.03968254,0.317460321,0.357142856,0.357142856,0.357142856,0.277777778,0.238095239,0.238095239,0.277777778,0.317460321,0.288184438
JPMC(24)14%=0.14,0.044863168,0.089726336,0,0.314042166,0.314042166,0.044863168,0.089726336,0.089726336,0.089726336,0.044863168,0.044863168,0.046620047
Maze(27)14%=0.14,0.327332244,0.272776862,0.272776862,0.38188761,0.38188761,0.436442992,0.436442992,0.436442992,0.436442992,0.490998374,0.436442992,0.49861497
neuroph(24)14%=0.14,0.493421053,0.041118422,0.493421053,0.452302636,0.452302636,0.328947373,0.534539483,0.616776316,0.657894747,0.534539483,0.493421053,0.624164055
tomcat(28)14%=0.14,0.168146354,0.020177563,0.174872208,0.107613667,0.107613667,0.181598063,0.127791229,0.121065375,0.107613667,0.161420501,0.174872208,0.181983621
Xerces(6)14%=0.14,0.080569357,0,0.080569357,0.067141131,0.067141131,0.080569357,0.053712905,0.040284678,0.040284678,0.080569357,0.080569357,0.083798883
ant_main(10)15%=0.15,0.096551724,0,0.096551724,0.124137931,0.124137931,0.096551724,0.096551724,0.110344828,0.110344828,0.110344828,0.137931034,0.127028934
argouml(12)15%=0.15,0.143988481,0,0.143988481,0.172786177,0.172786177,0.143988481,0.172786177,0.172786177,0.172786177,0.172786177,0.172786177,0.179573513
jedit(7)15%=0.15,0.082039262,0,0.070319367,0.082039262,0.082039262,0.070319367,0.082039262,0.082039262,0.082039262,0.082039262,0.082039262,0.082328727
jgap(18)15%=0.15,0.373134326,0,0.348258708,0.27363184,0.27363184,0.323383083,0.174129354,0.174129354,0.149253732,0.174129354,0.199004975,0.245901639
jhotdraw(9)15%=0.15,0.198675497,0,0.198675497,0.198675497,0.198675497,0.198675497,0.176600442,0.176600442,0.154525387,0.198675497,0.198675497,0.280373832
jmeter_core(14)15%=0.15,0.33962264,0.075471699,0.301886796,0.33962264,0.33962264,0.415094337,0.264150943,0.226415095,0.226415095,0.264150943,0.301886796,0.27424094
JPMC(24)15%=0.15,0.086862108,0.086862108,0,0.304017367,0.304017367,0.043431054,0.086862108,0.086862108,0.086862108,0.043431054,0.043431054,0.045197741
Maze(27)15%=0.15,0.321285142,0.321285142,0.321285142,0.374832658,0.374832658,0.481927721,0.481927721,0.481927721,0.481927721,0.481927721,0.481927721,0.489795929
neuroph(24)15%=0.15,0.476190476,0.03968254,0.476190476,0.436507941,0.436507941,0.317460322,0.555555547,0.595238095,0.634920644,0.515873025,0.515873025,0.604099234
tomcat(28)15%=0.15,0.157927985,0.018951358,0.164245104,0.120025268,0.120025268,0.170562224,0.120025268,0.120025268,0.10739103,0.151610866,0.164245104,0.170968272
Xerces(6)15%=0.15,0.075400566,0,0.075400566,0.062833805,0.062833805,0.075400566,0.050267044,0.037700283,0.050267044,0.075400566,0.075400566,0.078431373
ant_main(10)2%=0.02,0.142857144,0,0.142857144,0.142857144,0.142857144,0.142857144,0.357142857,0.285714287,0.285714287,0.357142857,0.428571435,0.362844702
argouml(12)2%=0.02,0.20746888,0,0.345781463,0.484094046,0.484094046,0.414937759,0.345781463,0.414937759,0.484094046,0.553250353,0.622406639,0.566973785
jedit(7)2%=0.02,0.416377517,0,0.346981265,0.416377517,0.416377517,0.416377517,0.346981265,0.346981265,0.346981265,0.416377517,0.416377517,0.417536535
jgap(18)2%=0.02,0.075987842,0,0.075987842,0.151975685,0.151975685,0.151975685,0.075987842,0.075987842,0.151975685,0.075987842,0.075987842,0.078864354
jhotdraw(9)2%=0.02,0.402414488,0,0.201207244,0.50301812,0.50301812,0.603621739,0.301810869,0.301810869,0.301810869,0.301810869,0.402414488,0.244498779
jmeter_core(14)2%=0.02,0.10416667,0,0.10416667,0.10416667,0.10416667,0.312500002,0.10416667,0.20833334,0.20833334,0.10416667,0.10416667,0.105596624
JPMC(24)2%=0.02,0,0,0,0,0,0,0,0,0.074239052,0,0,0
Maze(27)2%=0.02,0.070472164,0,0.070472164,0.070472164,0.070472164,0.070472164,0.070472164,0.070472164,0.070472164,0.070472164,0.070472164,0.070671379
neuroph(24)2%=0.02,0.218023256,0,0.145348841,0.145348841,0.145348841,0.218023256,0.290697682,0.218023256,0.218023256,0.145348841,0.218023256,0.296515946
tomcat(28)2%=0.02,0.300842362,0,0.330926591,0.120336946,0.120336946,0.240673891,0.180505416,0.210589651,0.180505416,0.240673891,0.270758121,0.246837401
Xerces(6)2%=0.02,0.075700228,0,0.151400455,0,0,0.151400455,0.075700228,0.075700228,0,0,0,0
ant_main(10)3%=0.03,0.162162164,0,0.108108109,0.108108109,0.108108109,0.108108109,0.27027027,0.324324328,0.27027027,0.324324328,0.378378377,0.275178866
argouml(12)3%=0.03,0.321027287,0,0.267522737,0.374531831,0.374531831,0.374531831,0.428036387,0.481540931,0.535045475,0.481540931,0.588550031,0.550509217
jedit(7)3%=0.03,0.302038762,0,0.302038762,0.302038762,0.302038762,0.302038762,0.251698969,0.302038762,0.302038762,0.302038762,0.302038762,0.3029538
jgap(18)3%=0.03,0.262467193,0,0.131233596,0.131233596,0.131233596,0.262467193,0.131233596,0.131233596,0.131233596,0.131233596,0.131233596,0.137741047
jhotdraw(9)3%=0.03,0.394944714,0,0.315955767,0.552922594,0.552922594,0.552922594,0.315955767,0.394944714,0.315955767,0.315955767,0.394944714,0.399201598
jmeter_core(14)3%=0.03,0.091743122,0,0.183486244,0.091743122,0.091743122,0.27522936,0.091743122,0.27522936,0.27522936,0.27522936,0.183486244,0.18682859
JPMC(24)3%=0.03,0,0,0,0.070397749,0.070397749,0,0,0,0.070397749,0,0,0
Maze(27)3%=0.03,0.1375989,0,0.06879945,0.1375989,0.1375989,0.06879945,0.1375989,0.1375989,0.1375989,0.1375989,0.1375989,0.069084629
neuroph(24)3%=0.03,0.27322405,0,0.204918033,0.136612025,0.136612025,0.204918033,0.341530048,0.27322405,0.27322405,0.204918033,0.27322405,0.35124692
tomcat(28)3%=0.03,0.279981335,0,0.279981335,0.139990668,0.139990668,0.279981335,0.233317781,0.186654226,0.139990668,0.209986,0.256649555,0.288357564
Xerces(6)3%=0.03,0.054600055,0,0.163800164,0.054600055,0.054600055,0.163800164,0.054600055,0.054600055,0,0.054600055,0,0.112994351
ant_main(10)4%=0.04,0.130434784,0,0.086956522,0.130434784,0.130434784,0.086956522,0.217391304,0.260869567,0.260869567,0.347826088,0.347826088,0.35460993
argouml(12)4%=0.04,0.305410119,0,0.349040142,0.305410119,0.305410119,0.305410119,0.436300172,0.436300172,0.436300172,0.479930195,0.479930195,0.495049508
jedit(7)4%=0.04,0.236966825,0,0.236966825,0.276461295,0.276461295,0.236966825,0.197472355,0.236966825,0.236966825,0.236966825,0.236966825,0.277337559
jgap(18)4%=0.04,0.346420329,0,0.173210164,0.173210164,0.173210164,0.230946883,0.115473442,0.115473442,0.115473442,0.173210164,0.173210164,0.183374086
jhotdraw(9)4%=0.04,0.390117039,0,0.325097534,0.455136543,0.455136543,0.455136543,0.390117039,0.325097534,0.325097534,0.390117039,0.390117039,0.505902198
jmeter_core(14)4%=0.04,0.081967215,0,0.16393443,0.081967215,0.081967215,0.245901641,0.081967215,0.245901641,0.245901641,0.245901641,0.245901641,0.167504192
JPMC(24)4%=0.04,0,0,0,0.066934406,0.066934406,0,0,0,0.066934406,0,0,0
Maze(27)4%=0.04,0.134408603,0,0.067204302,0.134408603,0.134408603,0.067204302,0.134408603,0.134408603,0.134408603,0.134408603,0.134408603,0.135135136
neuroph(24)4%=0.04,0.322164943,0,0.257731965,0.257731965,0.257731965,0.257731965,0.386597938,0.386597938,0.322164943,0.322164943,0.386597938,0.333778365
tomcat(28)4%=0.04,0.304878052,0,0.323932928,0.133384146,0.133384146,0.304878052,0.247713413,0.152439026,0.133384146,0.209603657,0.247713413,0.314836682
Xerces(6)4%=0.04,0.085397097,0,0.128095645,0.042698548,0.042698548,0.170794194,0.085397097,0.042698548,0,0.042698548,0,0.088495576
ant_main(10)5%=0.05,0.145454546,0,0.072727273,0.10909091,0.10909091,0.072727273,0.181818182,0.254545454,0.21818182,0.290909092,0.290909092,0.296846012
argouml(12)5%=0.05,0.294659302,0,0.294659302,0.294659302,0.294659302,0.294659302,0.40515654,0.40515654,0.368324123,0.40515654,0.40515654,0.418648908
jedit(7)5%=0.05,0.194963445,0,0.194963445,0.227457352,0.227457352,0.194963445,0.194963445,0.194963445,0.194963445,0.194963445,0.227457352,0.228198859
jgap(18)5%=0.05,0.309278355,0,0.154639177,0.154639177,0.154639177,0.206185568,0.154639177,0.154639177,0.154639177,0.154639177,0.154639177,0.219780221
jhotdraw(9)5%=0.05,0.331491715,0,0.331491715,0.386740333,0.386740333,0.441988951,0.386740333,0.331491715,0.276243097,0.386740333,0.386740333,0.510948908
jmeter_core(14)5%=0.05,0.148148152,0,0.148148152,0.148148152,0.148148152,0.222222223,0.074074076,0.222222223,0.222222223,0.222222223,0.222222223,0.30360532
JPMC(24)5%=0.05,0,0,0,0.063795855,0.063795855,0,0,0,0.063795855,0,0,0
Maze(27)5%=0.05,0.131362891,0,0.065681445,0.197044336,0.197044336,0.131362891,0.197044336,0.197044336,0.197044336,0.197044336,0.197044336,0.198347109
neuroph(24)5%=0.05,0.365853659,0,0.365853659,0.365853659,0.365853659,0.243902444,0.426829258,0.487804889,0.426829258,0.426829258,0.426829258,0.445151022
tomcat(28)5%=0.05,0.305958129,0,0.305958129,0.128824478,0.128824478,0.273752014,0.225442834,0.177133655,0.128824478,0.209339773,0.257648956,0.283215328
Xerces(6)5%=0.05,0.105170903,0,0.105170903,0.035056968,0.035056968,0.140227871,0.070113935,0.035056968,0,0.035056968,0,0.072727273
ant_main(10)6%=0.06,0.125,0,0.0625,0.093750001,0.093750001,0.0625,0.187500001,0.250000001,0.187500001,0.250000001,0.250000001,0.255264838
argouml(12)6%=0.06,0.254939453,0,0.254939453,0.318674313,0.318674313,0.254939453,0.350541748,0.350541748,0.382409178,0.350541748,0.382409178,0.395647873
jedit(7)6%=0.06,0.165608612,0,0.165608612,0.193210047,0.193210047,0.165608612,0.165608612,0.165608612,0.193210047,0.193210047,0.193210047,0.193852119
jgap(18)6%=0.06,0.279329612,0,0.139664806,0.232774679,0.232774679,0.18621974,0.18621974,0.139664806,0.139664806,0.139664806,0.18621974,0.249501003
jhotdraw(9)6%=0.06,0.28818444,0,0.28818444,0.384245918,0.384245918,0.384245918,0.336215179,0.336215179,0.336215179,0.336215179,0.384245918,0.450450453
jmeter_core(14)6%=0.06,0.270270276,0,0.202702704,0.202702704,0.202702704,0.270270276,0.135135138,0.202702704,0.202702704,0.202702704,0.337837842,0.346981267
JPMC(24)6%=0.06,0,0,0,0.121876907,0.121876907,0,0.060938453,0.060938453,0.060938453,0.060938453,0,0
Maze(27)6%=0.06,0.192678229,0.064226076,0.128452152,0.256904305,0.256904305,0.192678229,0.256904305,0.256904305,0.256904305,0.256904305,0.256904305,0.194174759
neuroph(24)6%=0.06,0.405092583,0,0.347222222,0.347222222,0.347222222,0.289351847,0.462962973,0.462962973,0.520833333,0.462962973,0.405092583,0.546448087
tomcat(28)6%=0.06,0.292805354,0,0.278862243,0.139431122,0.139431122,0.306748465,0.20914668,0.181260456,0.111544898,0.20914668,0.237032906,0.274447492
Xerces(6)6%=0.06,0.089206066,0,0.118941422,0.029735355,0.029735355,0.118941422,0.059470711,0.029735355,0,0.029735355,0.029735355,0.092592593
ant_main(10)7%=0.07,0.109589041,0,0.054794521,0.109589041,0.109589041,0.082191781,0.164383563,0.219178083,0.191780821,0.219178083,0.219178083,0.223901484
argouml(12)7%=0.07,0.224655997,0,0.252737995,0.308901995,0.308901995,0.224655997,0.308901995,0.308901995,0.336983993,0.336983993,0.336983993,0.348989385
jedit(7)7%=0.07,0.143936668,0,0.143936668,0.167926113,0.167926113,0.143936668,0.143936668,0.143936668,0.167926113,0.167926113,0.167926113,0.168491997
jgap(18)7%=0.07,0.339558575,0,0.127334467,0.254668933,0.254668933,0.254668933,0.212224113,0.169779287,0.169779287,0.127334467,0.212224113,0.2285192
jhotdraw(9)7%=0.07,0.297366186,0,0.254885303,0.339847069,0.339847069,0.339847069,0.297366186,0.297366186,0.297366186,0.297366186,0.382327952,0.402761797
jmeter_core(14)7%=0.07,0.24844721,0,0.310559009,0.24844721,0.24844721,0.310559009,0.186335405,0.186335405,0.186335405,0.24844721,0.372670809,0.319590927
JPMC(24)7%=0.07,0,0,0,0.116652088,0.116652088,0,0.058326044,0.058326044,0.058326044,0.058326044,0,0
Maze(27)7%=0.07,0.188501415,0.062833805,0.12566761,0.25133522,0.25133522,0.188501415,0.25133522,0.25133522,0.25133522,0.25133522,0.25133522,0.25356577
neuroph(24)7%=0.07,0.385462546,0,0.330396476,0.385462546,0.385462546,0.275330392,0.440528643,0.440528643,0.495594714,0.440528643,0.385462546,0.522799884
tomcat(28)7%=0.07,0.270469633,0,0.258175559,0.135234816,0.135234816,0.295057783,0.208999263,0.159822965,0.110646668,0.19670519,0.221293336,0.267737617
Xerces(6)7%=0.07,0.077449335,0,0.103265781,0.05163289,0.05163289,0.103265781,0.077449335,0.05163289,0,0.05163289,0.077449335,0.080428954
ant_main(10)8%=0.08,0.12195122,0,0.073170732,0.097560976,0.097560976,0.146341464,0.170731707,0.195121952,0.195121952,0.195121952,0.195121952,0.199401795
argouml(12)8%=0.08,0.200803214,0,0.225903614,0.276104419,0.276104419,0.225903614,0.276104419,0.301204819,0.301204819,0.301204819,0.301204819,0.312174818
jedit(7)8%=0.08,0.127280441,0,0.127280441,0.148493848,0.148493848,0.127280441,0.148493848,0.127280441,0.148493848,0.148493848,0.148493848,0.148999574
jgap(18)8%=0.08,0.351014041,0,0.195007804,0.234009363,0.234009363,0.273010922,0.234009363,0.195007804,0.156006241,0.156006241,0.234009363,0.252951099
jhotdraw(9)8%=0.08,0.30464585,0,0.30464585,0.30464585,0.30464585,0.34272658,0.266565119,0.266565119,0.266565119,0.30464585,0.34272658,0.416233091
jmeter_core(14)8%=0.08,0.229885062,0,0.344827588,0.229885062,0.229885062,0.344827588,0.229885062,0.229885062,0.172413794,0.287356325,0.402298851,0.296208534
JPMC(24)8%=0.08,0,0.055928413,0,0.167785235,0.167785235,0.055928413,0.111856826,0.055928413,0.111856826,0.055928413,0,0
Maze(27)8%=0.08,0.246002462,0.061500615,0.184501846,0.307503067,0.307503067,0.246002462,0.307503067,0.307503067,0.246002462,0.307503067,0.307503067,0.310558998
neuroph(24)8%=0.08,0.420168075,0,0.31512605,0.420168075,0.420168075,0.262605038,0.472689076,0.525210076,0.525210076,0.525210076,0.420168075,0.501113586
tomcat(28)8%=0.08,0.252858401,0,0.230870712,0.131926122,0.131926122,0.263852243,0.197889182,0.153913808,0.120932278,0.186895339,0.230870712,0.251026927
Xerces(6)8%=0.08,0.114051095,0,0.114051095,0.045620438,0.045620438,0.091240876,0.068430657,0.068430657,0,0.068430657,0.091240876,0.071090047
ant_main(10)9%=0.09,0.131868132,0,0.087912088,0.10989011,0.10989011,0.153846154,0.153846154,0.175824176,0.175824176,0.175824176,0.175824176,0.179734891
argouml(12)9%=0.09,0.181529386,0,0.204220558,0.272294078,0.272294078,0.204220558,0.249602905,0.272294078,0.272294078,0.272294078,0.272294078,0.282386163
jedit(7)9%=0.09,0.114079285,0,0.114079285,0.133092499,0.133092499,0.114079285,0.133092499,0.133092499,0.133092499,0.133092499,0.133092499,0.133549556
jgap(18)9%=0.09,0.324675325,0,0.216450219,0.324675325,0.324675325,0.252525254,0.216450219,0.216450219,0.144300145,0.144300145,0.252525254,0.273865416
jhotdraw(9)9%=0.09,0.27605245,0,0.27605245,0.310559006,0.310559006,0.310559006,0.241545894,0.241545894,0.241545894,0.27605245,0.310559006,0.379867047
jmeter_core(14)9%=0.09,0.267379682,0,0.320855616,0.213903747,0.213903747,0.320855616,0.267379682,0.213903747,0.213903747,0.267379682,0.374331551,0.276014355
JPMC(24)9%=0.09,0,0.053720119,0,0.161160355,0.161160355,0.053720119,0.107440238,0.053720119,0.107440238,0.053720119,0,0
Maze(27)9%=0.09,0.240891299,0.12044565,0.180668474,0.301114114,0.301114114,0.301114114,0.361336949,0.361336949,0.301114114,0.361336949,0.301114114,0.304413995
neuroph(24)9%=0.09,0.401606433,0,0.351405615,0.451807229,0.451807229,0.301204819,0.502008025,0.552208843,0.602409639,0.552208843,0.451807229,0.534616405
tomcat(28)9%=0.09,0.228673694,0,0.218731357,0.129250347,0.129250347,0.238616027,0.188904354,0.159077352,0.119308014,0.19884669,0.228673694,0.227167122
Xerces(6)9%=0.09,0.10215548,0,0.10215548,0.061293288,0.061293288,0.10215548,0.061293288,0.061293288,0,0.061293288,0.081724385,0.08492569
